uniProtID,accession,label,existence,species,history,old_ID
DADD_METJA,Q58936,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 125, 'sequenceVersion': 1}",DADD_METJA
DCDB_METJA,Q57872,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 153, 'sequenceVersion': 1}",DCDB_METJA
RIBB_METJA,Q60364,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 127, 'sequenceVersion': 1}",RIBB_METJA
COFF_METJA,Q58407,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-04-26', 'entryVersion': 113, 'sequenceVersion': 2}",COFF_METJA
ACD_METJA,Q58010,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 118, 'sequenceVersion': 1}",ACD_METJA
COMD_METJA,P58415,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2001-12-05', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-12-05', 'entryVersion': 76, 'sequenceVersion': 1}",COMD_METJA
CYDE_METJA,Q58431,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 97, 'sequenceVersion': 1}",CYDE_METJA
AROE_METJA,Q58484,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 143, 'sequenceVersion': 1}",AROE_METJA
AK_METJA,Q57991,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 139, 'sequenceVersion': 1}",AK_METJA
CG121_METJA,Q57646,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 94, 'sequenceVersion': 1}",CG121_METJA
ARGJ_METJA,Q57645,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 128, 'sequenceVersion': 1}",ARGJ_METJA
APGM2_METJA,Q60326,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 130, 'sequenceVersion': 1}",APGM2_METJA
BPL_METJA,Q59014,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-01-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 112, 'sequenceVersion': 1}",BPL_METJA
CSM4_METJA,Q59062,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-02-02', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 104, 'sequenceVersion': 1}",CSM4_METJA
CSM3_METJA,Q59063,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-02-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 101, 'sequenceVersion': 1}",CSM3_METJA
CBIT_METJA,Q57836,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 120, 'sequenceVersion': 1}",CBIT_METJA
CORA_METJA,Q58439,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-01-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 132, 'sequenceVersion': 1}",CORA_METJA
P936_METJA,Q58346,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 126, 'sequenceVersion': 1}",P936_METJA
LIVG_METJA,Q58663,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2001-09-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 132, 'sequenceVersion': 1}",LIVG_METJA
ARFB_METJA,Q57580,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 90, 'sequenceVersion': 1}",ARFB_METJA
AROK_METJA,Q58835,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 126, 'sequenceVersion': 1}",AROK_METJA
HMVA_METJA,Q59041,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 97, 'sequenceVersion': 1}",HMVA_METJA
MTRA_METJA,Q58261,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-03-29', 'entryVersion': 123, 'sequenceVersion': 2}",MTRA_METJA
IF2B_METJA,Q57562,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 127, 'sequenceVersion': 1}",IF2B_METJA
METK_METJA,Q58605,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 114, 'sequenceVersion': 1}",METK_METJA
MFNE_METJA,Q57900,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 107, 'sequenceVersion': 1}",MFNE_METJA
IPK_METJA,Q60352,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 103, 'sequenceVersion': 1}",IPK_METJA
COME_METJA,P58416,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2001-12-05', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-12-05', 'entryVersion': 92, 'sequenceVersion': 1}",COME_METJA
DKFP_METJA,Q58980,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 100, 'sequenceVersion': 1}",DKFP_METJA
HMPTM_METJA,Q58036,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 111, 'sequenceVersion': 1}",HMPTM_METJA
MFNF_METJA,Q58250,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 102, 'sequenceVersion': 1}",MFNF_METJA
LONB_METJA,Q58812,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2001-09-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 143, 'sequenceVersion': 1}",LONB_METJA
PURS_METJA,Q58988,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 109, 'sequenceVersion': 1}",PURS_METJA
T2M2_METJA,Q58844,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 92, 'sequenceVersion': 1}",T2M2_METJA
OGG1_METJA,Q58134,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 123, 'sequenceVersion': 1}",OGG1_METJA
SUCD_METJA,Q58643,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 134, 'sequenceVersion': 1}",SUCD_METJA
PYCA_METJA,Q58626,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 136, 'sequenceVersion': 1}",PYCA_METJA
RFCL_METJA,Q58294,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-02-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 108, 'sequenceVersion': 1}",RFCL_METJA
RPA_METJA,Q58559,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-04-26', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 111, 'sequenceVersion': 1}",RPA_METJA
MVP_METJA,Q57603,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 115, 'sequenceVersion': 1}",MVP_METJA
SALL_METJA,Q59045,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 111, 'sequenceVersion': 1}",SALL_METJA
SEPS_METJA,Q59054,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-01-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2009-02-10', 'entryVersion': 125, 'sequenceVersion': 2}",SEPS_METJA
PSB_METJA,Q58634,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 135, 'sequenceVersion': 1}",PSB_METJA
NRPR_METJA,Q57623,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 104, 'sequenceVersion': 1}",NRPR_METJA
RNP4_METJA,Q58372,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 106, 'sequenceVersion': 1}",RNP4_METJA
RNH2_METJA,Q57599,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 139, 'sequenceVersion': 1}",RNH2_METJA
PUS10_METJA,Q60346,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 97, 'sequenceVersion': 1}",PUS10_METJA
PYCB_METJA,Q58628,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 137, 'sequenceVersion': 1}",PYCB_METJA
HMD_METJA,Q58194,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 133, 'sequenceVersion': 1}",HMD_METJA
ATGT_METJA,Q57878,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2006-07-25', 'entryVersion': 118, 'sequenceVersion': 2}",ATGT_METJA
PATS_METJA,Q58378,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 127, 'sequenceVersion': 3}",PATS_METJA
COBY_METJA,Q58517,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2001-10-18', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 110, 'sequenceVersion': 1}",COBY_METJA
MRE11_METJA,Q58719,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-02-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 117, 'sequenceVersion': 1}",MRE11_METJA
COFC_METJA,Q58297,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 99, 'sequenceVersion': 1}",COFC_METJA
MTM1_METJA,Q58392,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 113, 'sequenceVersion': 1}",MTM1_METJA
OGT_METJA,Q58924,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-01-16', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 125, 'sequenceVersion': 1}",OGT_METJA
PRIS_METJA,Q58249,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-12-15', 'entryVersion': 114, 'sequenceVersion': 2}",PRIS_METJA
PURO_METJA,Q58043,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-09-09', 'entryVersion': 113, 'sequenceVersion': 2}",PURO_METJA
M556_METJA,Q57976,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 95, 'sequenceVersion': 3}",M556_METJA
MPTB_METJA,Q58247,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 103, 'sequenceVersion': 1}",MPTB_METJA
PPAC_METJA,Q58025,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 121, 'sequenceVersion': 1}",PPAC_METJA
MTM2_METJA,Q58843,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 116, 'sequenceVersion': 1}",MTM2_METJA
PDAD_METJA,Q57764,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 139, 'sequenceVersion': 1}",PDAD_METJA
PSA_METJA,Q60177,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 138, 'sequenceVersion': 1}",PSA_METJA
RELB3_METJA,P0CL56,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2011-04-05', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2011-04-05', 'entryVersion': 22, 'sequenceVersion': 1}",RELB3_METJA
SECG_METJA,P60460,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-02-16', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-02-16', 'entryVersion': 87, 'sequenceVersion': 1}",SECG_METJA
PHEA_METJA,Q58054,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 123, 'sequenceVersion': 1}",PHEA_METJA
RL30E_METJA,P54061,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-10-01', 'entryVersion': 105, 'sequenceVersion': 1}",RL30E_METJA
MPTE_METJA,Q59028,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-02-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 100, 'sequenceVersion': 1}",MPTE_METJA
MPTN_METJA,Q58037,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 112, 'sequenceVersion': 1}",MPTN_METJA
NAH1_METJA,Q60362,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 127, 'sequenceVersion': 1}",NAH1_METJA
NOP10_METJA,P81303,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-07-15', 'entryVersion': 108, 'sequenceVersion': 1}",NOP10_METJA
MTM5_METJA,Q58893,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 115, 'sequenceVersion': 1}",MTM5_METJA
PSLS_METJA,Q57703,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 127, 'sequenceVersion': 1}",PSLS_METJA
RELE3_METJA,Q58503,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 96, 'sequenceVersion': 1}",RELE3_METJA
MANB_METJA,Q57842,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 118, 'sequenceVersion': 1}",MANB_METJA
MFNB_METJA,Q58499,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 110, 'sequenceVersion': 1}",MFNB_METJA
